file_id	partition	system	label
LA_T_4971538	TRAIN	A01	spoof
LA_T_4972424	TRAIN	A04	spoof
LA_T_4972864	TRAIN	bonafide	bonafide
LA_T_4972901	TRAIN	A04	spoof
LA_T_4973732	TRAIN	A01	spoof
LA_T_4973806	TRAIN	A01	spoof
LA_T_4974079	TRAIN	A01	spoof
LA_T_4974273	TRAIN	A01	spoof
LA_T_4974553	TRAIN	A02	spoof
LA_T_4974655	TRAIN	A04	spoof
LA_T_4975092	TRAIN	A04	spoof
LA_T_4975139	TRAIN	A03	spoof
LA_T_4975188	TRAIN	A04	spoof
LA_T_4975437	TRAIN	A03	spoof
LA_T_4976230	TRAIN	bonafide	bonafide
LA_T_4976490	TRAIN	A02	spoof
LA_T_4977330	TRAIN	A02	spoof
LA_T_4978069	TRAIN	A01	spoof
LA_T_4978207	TRAIN	A02	spoof
LA_T_4979287	TRAIN	A04	spoof
LA_T_4979374	TRAIN	A04	spoof
LA_T_4979512	TRAIN	A03	spoof
LA_T_4979724	TRAIN	A04	spoof
LA_T_4980224	TRAIN	bonafide	bonafide
LA_T_4981006	TRAIN	A01	spoof
LA_T_4981097	TRAIN	A04	spoof
LA_T_4981105	TRAIN	A04	spoof
LA_T_4982096	TRAIN	A04	spoof
LA_T_4982324	TRAIN	A04	spoof
LA_T_4982575	TRAIN	A04	spoof
LA_T_4983011	TRAIN	A04	spoof
LA_T_4983539	TRAIN	A02	spoof
LA_T_4983711	TRAIN	bonafide	bonafide
LA_T_4984255	TRAIN	A02	spoof
LA_T_4984891	TRAIN	A01	spoof
LA_T_4985235	TRAIN	A02	spoof
LA_T_4986331	TRAIN	A03	spoof
LA_T_4989128	TRAIN	A01	spoof
LA_T_4990365	TRAIN	A03	spoof
LA_T_4991695	TRAIN	A03	spoof
LA_T_4992020	TRAIN	A03	spoof
LA_T_4992774	TRAIN	A02	spoof
LA_T_4994054	TRAIN	A01	spoof
LA_T_4994593	TRAIN	A04	spoof
LA_T_4997954	TRAIN	A04	spoof
LA_T_4998414	TRAIN	A02	spoof
LA_T_4998880	TRAIN	A03	spoof
LA_T_4999144	TRAIN	A02	spoof
LA_T_4999485	TRAIN	A04	spoof
LA_T_5001208	TRAIN	A04	spoof
LA_T_5001530	TRAIN	A04	spoof
LA_T_5001552	TRAIN	A03	spoof
LA_T_5002945	TRAIN	A01	spoof
LA_T_5003339	TRAIN	A01	spoof
LA_T_5004026	TRAIN	A04	spoof
LA_T_5004305	TRAIN	A04	spoof
LA_T_5005060	TRAIN	A02	spoof
LA_T_5005090	TRAIN	A04	spoof
LA_T_5005331	TRAIN	A04	spoof
LA_T_5005631	TRAIN	A02	spoof
LA_T_5005667	TRAIN	A01	spoof
LA_T_5007819	TRAIN	A02	spoof
LA_T_5008241	TRAIN	A04	spoof
LA_T_5008835	TRAIN	A02	spoof
LA_T_5010028	TRAIN	A03	spoof
LA_T_5010828	TRAIN	bonafide	bonafide
LA_T_5011048	TRAIN	A04	spoof
LA_T_5011198	TRAIN	A01	spoof
LA_T_5011834	TRAIN	A03	spoof
LA_T_5011936	TRAIN	bonafide	bonafide
LA_T_5011940	TRAIN	A02	spoof
LA_T_5012865	TRAIN	A01	spoof
LA_T_5013047	TRAIN	A03	spoof
LA_T_5013271	TRAIN	A04	spoof
LA_T_5013742	TRAIN	A02	spoof
LA_T_5013744	TRAIN	A01	spoof
LA_T_5014965	TRAIN	bonafide	bonafide
LA_T_5015487	TRAIN	A01	spoof
LA_T_5015679	TRAIN	A03	spoof
LA_T_5016212	TRAIN	A01	spoof
LA_T_5016449	TRAIN	A04	spoof
LA_T_5016951	TRAIN	A02	spoof
LA_T_5018196	TRAIN	A04	spoof
LA_T_5019086	TRAIN	A04	spoof
LA_T_5019111	TRAIN	A03	spoof
LA_T_5020979	TRAIN	A01	spoof
LA_T_5021694	TRAIN	A01	spoof
LA_T_5022847	TRAIN	A04	spoof
LA_T_5022876	TRAIN	A02	spoof
LA_T_5023758	TRAIN	A04	spoof
LA_T_5025983	TRAIN	A04	spoof
LA_T_5026247	TRAIN	A02	spoof
LA_T_5027302	TRAIN	A03	spoof
LA_T_5027917	TRAIN	A02	spoof
LA_T_5028319	TRAIN	A01	spoof
LA_T_5028367	TRAIN	A02	spoof
LA_T_5028834	TRAIN	A02	spoof
LA_T_5028949	TRAIN	A02	spoof
LA_T_5029038	TRAIN	bonafide	bonafide
LA_T_5030377	TRAIN	A02	spoof
LA_T_5031236	TRAIN	A04	spoof
LA_T_5032060	TRAIN	A03	spoof
LA_T_5032431	TRAIN	A04	spoof
LA_T_5033008	TRAIN	A04	spoof
LA_T_5033183	TRAIN	A03	spoof
LA_T_5033332	TRAIN	A02	spoof
LA_T_5033641	TRAIN	A02	spoof
LA_T_5033893	TRAIN	A03	spoof
LA_T_5034899	TRAIN	A03	spoof
LA_T_5034921	TRAIN	A04	spoof
LA_T_5034927	TRAIN	A02	spoof
LA_T_5034981	TRAIN	A02	spoof
LA_T_5035254	TRAIN	A02	spoof
LA_T_5035336	TRAIN	A03	spoof
LA_T_5035990	TRAIN	A01	spoof
LA_T_5036630	TRAIN	A02	spoof
LA_T_5036638	TRAIN	A04	spoof
LA_T_5037057	TRAIN	A01	spoof
LA_T_5037986	TRAIN	A04	spoof
LA_T_5038210	TRAIN	A03	spoof
LA_T_5038314	TRAIN	A03	spoof
LA_T_5038344	TRAIN	A02	spoof
LA_T_5039790	TRAIN	A01	spoof
LA_T_5039952	TRAIN	A02	spoof
LA_T_5042313	TRAIN	A04	spoof
LA_T_5042914	TRAIN	A04	spoof
LA_T_5043177	TRAIN	A01	spoof
LA_T_5043225	TRAIN	bonafide	bonafide
LA_T_5043926	TRAIN	A03	spoof
LA_T_5043973	TRAIN	A03	spoof
LA_T_5044269	TRAIN	A03	spoof
LA_T_5044546	TRAIN	A01	spoof
LA_T_5045023	TRAIN	A01	spoof
LA_T_5045087	TRAIN	A03	spoof
LA_T_5045788	TRAIN	A04	spoof
LA_T_5045892	TRAIN	A03	spoof
LA_T_5046063	TRAIN	A03	spoof
LA_T_5047357	TRAIN	A02	spoof
LA_T_5047759	TRAIN	A02	spoof
LA_T_5047816	TRAIN	A02	spoof
LA_T_5048654	TRAIN	A03	spoof
LA_T_5049099	TRAIN	A01	spoof
LA_T_5050168	TRAIN	A04	spoof
LA_T_5050431	TRAIN	A03	spoof
LA_T_5050748	TRAIN	bonafide	bonafide
LA_T_5051070	TRAIN	A01	spoof
LA_T_5051159	TRAIN	A04	spoof
LA_T_5051684	TRAIN	A03	spoof
LA_T_5051764	TRAIN	bonafide	bonafide
LA_T_5051987	TRAIN	A03	spoof
LA_T_5052270	TRAIN	bonafide	bonafide
LA_T_5053542	TRAIN	A02	spoof
LA_T_5054337	TRAIN	A02	spoof
LA_T_5055455	TRAIN	A01	spoof
LA_T_5056244	TRAIN	A03	spoof
LA_T_5056503	TRAIN	A01	spoof
LA_T_5056733	TRAIN	A01	spoof
LA_T_5058538	TRAIN	A04	spoof
LA_T_5060956	TRAIN	A04	spoof
LA_T_5061056	TRAIN	A01	spoof
LA_T_5061172	TRAIN	bonafide	bonafide
LA_T_5061576	TRAIN	A03	spoof
LA_T_5062806	TRAIN	A03	spoof
LA_T_5062933	TRAIN	A04	spoof
LA_T_5062995	TRAIN	A02	spoof
LA_T_5063114	TRAIN	A04	spoof
LA_T_5063688	TRAIN	A04	spoof
LA_T_5065071	TRAIN	A02	spoof
LA_T_5065115	TRAIN	A04	spoof
LA_T_5065822	TRAIN	bonafide	bonafide
LA_T_5067401	TRAIN	A01	spoof
LA_T_5067784	TRAIN	bonafide	bonafide
LA_T_5068065	TRAIN	A04	spoof
LA_T_5068593	TRAIN	A04	spoof
LA_T_5069926	TRAIN	A01	spoof
LA_T_5070395	TRAIN	A01	spoof
LA_T_5072670	TRAIN	A03	spoof
LA_T_5072893	TRAIN	A04	spoof
LA_T_5073215	TRAIN	A04	spoof
LA_T_5074212	TRAIN	A01	spoof
LA_T_5074739	TRAIN	A02	spoof
LA_T_5075382	TRAIN	A04	spoof
LA_T_5076016	TRAIN	A02	spoof
LA_T_5076460	TRAIN	A04	spoof
LA_T_5077416	TRAIN	A03	spoof
LA_T_5077542	TRAIN	A04	spoof
LA_T_5077856	TRAIN	A01	spoof
LA_T_5077870	TRAIN	bonafide	bonafide
LA_T_5078809	TRAIN	A02	spoof
LA_T_5078915	TRAIN	A02	spoof
LA_T_5080529	TRAIN	A03	spoof
LA_T_5081036	TRAIN	A01	spoof
LA_T_5082025	TRAIN	A04	spoof
LA_T_5082147	TRAIN	A04	spoof
LA_T_5082544	TRAIN	A03	spoof
LA_T_5083855	TRAIN	A04	spoof
LA_T_5084033	TRAIN	A04	spoof
LA_T_5084847	TRAIN	A01	spoof
LA_T_5084888	TRAIN	A02	spoof
LA_T_5085158	TRAIN	A04	spoof
LA_T_5085591	TRAIN	A04	spoof
LA_T_5085674	TRAIN	A02	spoof
LA_T_5086026	TRAIN	A04	spoof
LA_T_5086184	TRAIN	A04	spoof
LA_T_5086352	TRAIN	A03	spoof
LA_T_5086472	TRAIN	A01	spoof
LA_T_5089565	TRAIN	A01	spoof
LA_T_5089615	TRAIN	A03	spoof
LA_T_5091732	TRAIN	A02	spoof
LA_T_5091837	TRAIN	A01	spoof
LA_T_5092438	TRAIN	A01	spoof
LA_T_5092950	TRAIN	A03	spoof
LA_T_5093191	TRAIN	A03	spoof
LA_T_5093385	TRAIN	A04	spoof
LA_T_5094574	TRAIN	A03	spoof
LA_T_5094814	TRAIN	A03	spoof
LA_T_5095179	TRAIN	A03	spoof
LA_T_5095467	TRAIN	A03	spoof
LA_T_5095808	TRAIN	A02	spoof
LA_T_5096578	TRAIN	bonafide	bonafide
LA_T_5097271	TRAIN	A04	spoof
LA_T_5097581	TRAIN	A04	spoof
LA_T_5098034	TRAIN	bonafide	bonafide
LA_T_5098262	TRAIN	A04	spoof
LA_T_5098776	TRAIN	A01	spoof
LA_T_5099089	TRAIN	A01	spoof
LA_T_5100132	TRAIN	bonafide	bonafide
LA_T_5102162	TRAIN	A04	spoof
LA_T_5102173	TRAIN	A04	spoof
LA_T_5102915	TRAIN	A02	spoof
LA_T_5103030	TRAIN	A03	spoof
LA_T_5103309	TRAIN	A01	spoof
LA_T_5103355	TRAIN	A02	spoof
LA_T_5103637	TRAIN	bonafide	bonafide
LA_T_5103920	TRAIN	A01	spoof
LA_T_5104306	TRAIN	A03	spoof
LA_T_5105058	TRAIN	A02	spoof
LA_T_5105194	TRAIN	A02	spoof
LA_T_5105792	TRAIN	A02	spoof
LA_T_5105937	TRAIN	A01	spoof
LA_T_5106069	TRAIN	A02	spoof
LA_T_5107015	TRAIN	A01	spoof
LA_T_5107186	TRAIN	A01	spoof
LA_T_5107570	TRAIN	A03	spoof
LA_T_5107714	TRAIN	A02	spoof
LA_T_5108064	TRAIN	A04	spoof
LA_T_5108573	TRAIN	A04	spoof
LA_T_5109811	TRAIN	A02	spoof
LA_T_5110795	TRAIN	A02	spoof
LA_T_5111140	TRAIN	A01	spoof
LA_T_5111399	TRAIN	A04	spoof
LA_T_5111998	TRAIN	A01	spoof
LA_T_5112094	TRAIN	bonafide	bonafide
LA_T_5112179	TRAIN	A01	spoof
LA_T_5112562	TRAIN	A01	spoof
LA_T_5112697	TRAIN	A01	spoof
LA_T_5113958	TRAIN	A03	spoof
LA_T_5114137	TRAIN	A04	spoof
LA_T_5114955	TRAIN	A04	spoof
LA_T_5115337	TRAIN	A02	spoof
LA_T_5115636	TRAIN	A03	spoof
LA_T_5116479	TRAIN	A01	spoof
LA_T_5116902	TRAIN	A04	spoof
LA_T_5117515	TRAIN	A03	spoof
LA_T_5117949	TRAIN	A02	spoof
LA_T_5118126	TRAIN	A04	spoof
LA_T_5118139	TRAIN	A02	spoof
LA_T_5118997	TRAIN	bonafide	bonafide
LA_T_5120637	TRAIN	A04	spoof
LA_T_5122031	TRAIN	A04	spoof
LA_T_5122498	TRAIN	A03	spoof
LA_T_5123366	TRAIN	bonafide	bonafide
LA_T_5124158	TRAIN	A03	spoof
LA_T_5124416	TRAIN	A01	spoof
LA_T_5125115	TRAIN	A03	spoof
LA_T_5125810	TRAIN	bonafide	bonafide
LA_T_5126354	TRAIN	A01	spoof
LA_T_5126452	TRAIN	A03	spoof
LA_T_5126697	TRAIN	A01	spoof
LA_T_5126890	TRAIN	A03	spoof
LA_T_5127672	TRAIN	A01	spoof
LA_T_5128801	TRAIN	A04	spoof
LA_T_5128904	TRAIN	A01	spoof
LA_T_5130216	TRAIN	A02	spoof
LA_T_5130895	TRAIN	A01	spoof
LA_T_5130973	TRAIN	A02	spoof
LA_T_5130982	TRAIN	A02	spoof
LA_T_5132134	TRAIN	bonafide	bonafide
LA_T_5132501	TRAIN	A02	spoof
LA_T_5133843	TRAIN	A03	spoof
LA_T_5134131	TRAIN	A04	spoof
LA_T_5134436	TRAIN	A02	spoof
LA_T_5134630	TRAIN	A04	spoof
LA_T_5136228	TRAIN	A02	spoof
LA_T_5137191	TRAIN	A04	spoof
LA_T_5137305	TRAIN	A03	spoof
LA_T_5138013	TRAIN	A01	spoof
LA_T_5138094	TRAIN	A02	spoof
LA_T_5138886	TRAIN	A03	spoof
LA_T_5140148	TRAIN	A03	spoof
LA_T_5140299	TRAIN	A04	spoof
LA_T_5140853	TRAIN	A03	spoof
LA_T_5141011	TRAIN	A01	spoof
LA_T_5142852	TRAIN	A01	spoof
LA_T_5143064	TRAIN	A02	spoof
LA_T_5143359	TRAIN	A01	spoof
LA_T_5143794	TRAIN	A04	spoof
LA_T_5145564	TRAIN	A01	spoof
LA_T_5145803	TRAIN	A01	spoof
LA_T_5146160	TRAIN	A04	spoof
LA_T_5146354	TRAIN	A03	spoof
LA_T_5146492	TRAIN	A01	spoof
LA_T_5147063	TRAIN	A03	spoof
LA_T_5147844	TRAIN	A02	spoof
LA_T_5148309	TRAIN	A01	spoof
LA_T_5148970	TRAIN	A03	spoof
LA_T_5149856	TRAIN	A03	spoof
LA_T_5150268	TRAIN	A02	spoof
LA_T_5151815	TRAIN	A03	spoof
LA_T_5152523	TRAIN	A02	spoof
LA_T_5152732	TRAIN	A03	spoof
LA_T_5153318	TRAIN	A02	spoof
LA_T_5153363	TRAIN	A04	spoof
LA_T_5155061	TRAIN	A01	spoof
LA_T_5155077	TRAIN	A01	spoof
LA_T_5156016	TRAIN	A03	spoof
LA_T_5156621	TRAIN	A03	spoof
LA_T_5156867	TRAIN	A01	spoof
LA_T_5157906	TRAIN	A03	spoof
LA_T_5158018	TRAIN	A04	spoof
LA_T_5158791	TRAIN	A03	spoof
LA_T_5158944	TRAIN	A01	spoof
LA_T_5159383	TRAIN	A04	spoof
LA_T_5159655	TRAIN	A02	spoof
LA_T_5160495	TRAIN	A04	spoof
LA_T_5160532	TRAIN	A04	spoof
LA_T_5160718	TRAIN	A01	spoof
LA_T_5161420	TRAIN	bonafide	bonafide
LA_T_5162083	TRAIN	A03	spoof
LA_T_5162262	TRAIN	A02	spoof
LA_T_5162523	TRAIN	A04	spoof
LA_T_5162564	TRAIN	A04	spoof
LA_T_5163922	TRAIN	A03	spoof
LA_T_5165527	TRAIN	A04	spoof
LA_T_5167673	TRAIN	A03	spoof
LA_T_5168606	TRAIN	A02	spoof
LA_T_5169673	TRAIN	A04	spoof
LA_T_5170336	TRAIN	bonafide	bonafide
LA_T_5170474	TRAIN	A01	spoof
LA_T_5170791	TRAIN	A03	spoof
LA_T_5171118	TRAIN	A01	spoof
LA_T_5173026	TRAIN	A03	spoof
LA_T_5173262	TRAIN	A02	spoof
LA_T_5175770	TRAIN	A02	spoof
LA_T_5176766	TRAIN	A01	spoof
LA_T_5177736	TRAIN	A04	spoof
LA_T_5177844	TRAIN	A02	spoof
LA_T_5178051	TRAIN	A04	spoof
LA_T_5179753	TRAIN	A04	spoof
LA_T_5180517	TRAIN	A04	spoof
LA_T_5180702	TRAIN	A02	spoof
LA_T_5180948	TRAIN	A04	spoof
LA_T_5182455	TRAIN	A03	spoof
LA_T_5184475	TRAIN	A04	spoof
LA_T_5184556	TRAIN	A01	spoof
LA_T_5185169	TRAIN	A04	spoof
LA_T_5185181	TRAIN	A01	spoof
LA_T_5186240	TRAIN	A04	spoof
LA_T_5187806	TRAIN	A04	spoof
LA_T_5188364	TRAIN	A03	spoof
LA_T_5189107	TRAIN	A02	spoof
LA_T_5189559	TRAIN	A01	spoof
LA_T_5189720	TRAIN	A04	spoof
LA_T_5191023	TRAIN	A02	spoof
LA_T_5191266	TRAIN	A02	spoof
LA_T_5191549	TRAIN	bonafide	bonafide
LA_T_5192352	TRAIN	A01	spoof
LA_T_5192620	TRAIN	A03	spoof
LA_T_5192765	TRAIN	bonafide	bonafide
LA_T_5193600	TRAIN	A03	spoof
LA_T_5193684	TRAIN	A01	spoof
LA_T_5193825	TRAIN	A02	spoof
LA_T_5193902	TRAIN	A04	spoof
LA_T_5194064	TRAIN	A02	spoof
LA_T_5195897	TRAIN	A01	spoof
LA_T_5195970	TRAIN	A04	spoof
LA_T_5196549	TRAIN	A01	spoof
LA_T_5196998	TRAIN	A03	spoof
LA_T_5197294	TRAIN	A02	spoof
LA_T_5197826	TRAIN	A04	spoof
LA_T_5198922	TRAIN	A03	spoof
LA_T_5199698	TRAIN	A01	spoof
LA_T_5200266	TRAIN	A01	spoof
LA_T_5200458	TRAIN	A04	spoof
LA_T_5200490	TRAIN	A01	spoof
LA_T_5200634	TRAIN	A04	spoof
LA_T_5201099	TRAIN	A02	spoof
LA_T_5201273	TRAIN	A01	spoof
LA_T_5201580	TRAIN	A01	spoof
LA_T_5201581	TRAIN	A02	spoof
LA_T_5201997	TRAIN	A04	spoof
LA_T_5202174	TRAIN	A02	spoof
LA_T_5202251	TRAIN	A01	spoof
LA_T_5203596	TRAIN	A04	spoof
LA_T_5203984	TRAIN	A01	spoof
LA_T_5204759	TRAIN	A01	spoof
LA_T_5204939	TRAIN	A02	spoof
LA_T_5205025	TRAIN	A03	spoof
LA_T_5206077	TRAIN	A03	spoof
LA_T_5206362	TRAIN	A02	spoof
LA_T_5206695	TRAIN	A04	spoof
LA_T_5206720	TRAIN	A01	spoof
LA_T_5207235	TRAIN	A04	spoof
LA_T_5208293	TRAIN	A01	spoof
LA_T_5208972	TRAIN	A04	spoof
LA_T_5209264	TRAIN	A03	spoof
LA_T_5209669	TRAIN	A01	spoof
LA_T_5209704	TRAIN	A04	spoof
LA_T_5210129	TRAIN	A02	spoof
LA_T_5210305	TRAIN	A04	spoof
LA_T_5210702	TRAIN	A01	spoof
LA_T_5210898	TRAIN	A04	spoof
LA_T_5211161	TRAIN	A03	spoof
LA_T_5211526	TRAIN	A03	spoof
LA_T_5211659	TRAIN	A02	spoof
LA_T_5211683	TRAIN	A01	spoof
LA_T_5211931	TRAIN	A03	spoof
LA_T_5211999	TRAIN	A03	spoof
LA_T_5214047	TRAIN	A03	spoof
LA_T_5214235	TRAIN	bonafide	bonafide
LA_T_5214756	TRAIN	A03	spoof
LA_T_5214922	TRAIN	A02	spoof
LA_T_5215254	TRAIN	A02	spoof
LA_T_5215515	TRAIN	A01	spoof
LA_T_5215765	TRAIN	A01	spoof
LA_T_5215767	TRAIN	A03	spoof
LA_T_5215794	TRAIN	A01	spoof
LA_T_5216820	TRAIN	A01	spoof
LA_T_5217553	TRAIN	A04	spoof
LA_T_5218078	TRAIN	A01	spoof
LA_T_5218270	TRAIN	A02	spoof
LA_T_5220491	TRAIN	A01	spoof
LA_T_5220578	TRAIN	A02	spoof
LA_T_5222059	TRAIN	A02	spoof
LA_T_5222709	TRAIN	A04	spoof
LA_T_5222974	TRAIN	A03	spoof
LA_T_5223263	TRAIN	A02	spoof
LA_T_5223878	TRAIN	A02	spoof
LA_T_5224034	TRAIN	A02	spoof
LA_T_5224670	TRAIN	A03	spoof
LA_T_5225226	TRAIN	A01	spoof
LA_T_5225684	TRAIN	A02	spoof
LA_T_5226755	TRAIN	A02	spoof
LA_T_5227505	TRAIN	A04	spoof
LA_T_5228221	TRAIN	A02	spoof
LA_T_5228318	TRAIN	A02	spoof
LA_T_5228584	TRAIN	A03	spoof
LA_T_5229351	TRAIN	A02	spoof
LA_T_5230487	TRAIN	A03	spoof
LA_T_5231015	TRAIN	A03	spoof
LA_T_5231210	TRAIN	A02	spoof
LA_T_5231531	TRAIN	A01	spoof
LA_T_5231983	TRAIN	A01	spoof
LA_T_5232777	TRAIN	A01	spoof
LA_T_5234515	TRAIN	A01	spoof
LA_T_5234980	TRAIN	A04	spoof
LA_T_5235172	TRAIN	A02	spoof
LA_T_5235647	TRAIN	A03	spoof
LA_T_5236269	TRAIN	A01	spoof
LA_T_5236500	TRAIN	A02	spoof
LA_T_5236832	TRAIN	A03	spoof
LA_T_5237183	TRAIN	A04	spoof
LA_T_5237481	TRAIN	A04	spoof
LA_T_5237554	TRAIN	A03	spoof
LA_T_5237797	TRAIN	A02	spoof
LA_T_5237989	TRAIN	A01	spoof
LA_T_5238362	TRAIN	A03	spoof
LA_T_5238376	TRAIN	A03	spoof
LA_T_5239050	TRAIN	A02	spoof
LA_T_5239258	TRAIN	bonafide	bonafide
LA_T_5239634	TRAIN	A01	spoof
LA_T_5239930	TRAIN	A02	spoof
LA_T_5240335	TRAIN	A01	spoof
LA_T_5240719	TRAIN	A01	spoof
LA_T_5240892	TRAIN	A04	spoof
LA_T_5241083	TRAIN	A01	spoof
LA_T_5242215	TRAIN	A02	spoof
LA_T_5242853	TRAIN	A03	spoof
LA_T_5242877	TRAIN	A04	spoof
LA_T_5243239	TRAIN	A03	spoof
LA_T_5243272	TRAIN	A04	spoof
LA_T_5243305	TRAIN	A03	spoof
LA_T_5243778	TRAIN	A04	spoof
LA_T_5243959	TRAIN	A03	spoof
LA_T_5245975	TRAIN	A03	spoof
LA_T_5246237	TRAIN	A02	spoof
LA_T_5247160	TRAIN	A04	spoof
LA_T_5248488	TRAIN	A02	spoof
LA_T_5248590	TRAIN	A01	spoof
LA_T_5248709	TRAIN	A02	spoof
LA_T_5249415	TRAIN	A04	spoof
LA_T_5249708	TRAIN	A03	spoof
LA_T_5250418	TRAIN	A04	spoof
LA_T_5250496	TRAIN	A02	spoof
LA_T_5250999	TRAIN	A01	spoof
LA_T_5251555	TRAIN	A02	spoof
LA_T_5251704	TRAIN	A02	spoof
LA_T_5251908	TRAIN	A03	spoof
LA_T_5252012	TRAIN	A02	spoof
LA_T_5252157	TRAIN	A04	spoof
LA_T_5252622	TRAIN	A03	spoof
LA_T_5252969	TRAIN	A03	spoof
LA_T_5253315	TRAIN	A04	spoof
LA_T_5253421	TRAIN	A02	spoof
LA_T_5253775	TRAIN	A02	spoof
LA_T_5254280	TRAIN	A04	spoof
LA_T_5254597	TRAIN	A03	spoof
LA_T_5255707	TRAIN	A03	spoof
LA_T_5255900	TRAIN	A03	spoof
LA_T_5256682	TRAIN	A01	spoof
LA_T_5258109	TRAIN	A03	spoof
LA_T_5258245	TRAIN	A01	spoof
LA_T_5258792	TRAIN	A02	spoof
LA_T_5258800	TRAIN	A01	spoof
LA_T_5260333	TRAIN	bonafide	bonafide
LA_T_5261209	TRAIN	A01	spoof
LA_T_5261545	TRAIN	A04	spoof
LA_T_5262845	TRAIN	A03	spoof
LA_T_5263056	TRAIN	A03	spoof
LA_T_5264330	TRAIN	bonafide	bonafide
LA_T_5264471	TRAIN	bonafide	bonafide
LA_T_5265141	TRAIN	A01	spoof
LA_T_5265204	TRAIN	bonafide	bonafide
LA_T_5265433	TRAIN	A03	spoof
LA_T_5266176	TRAIN	A03	spoof
LA_T_5266968	TRAIN	A04	spoof
LA_T_5267028	TRAIN	A04	spoof
LA_T_5268020	TRAIN	A04	spoof
LA_T_5269273	TRAIN	A02	spoof
LA_T_5270015	TRAIN	A02	spoof
LA_T_5270286	TRAIN	A03	spoof
LA_T_5270895	TRAIN	A01	spoof
LA_T_5271335	TRAIN	A01	spoof
LA_T_5271380	TRAIN	A01	spoof
LA_T_5271583	TRAIN	A03	spoof
LA_T_5271813	TRAIN	A02	spoof
LA_T_5272036	TRAIN	A01	spoof
LA_T_5272813	TRAIN	A01	spoof
LA_T_5274567	TRAIN	bonafide	bonafide
LA_T_5276031	TRAIN	A02	spoof
LA_T_5276851	TRAIN	A02	spoof
LA_T_5277165	TRAIN	A02	spoof
LA_T_5277721	TRAIN	A01	spoof
LA_T_5278080	TRAIN	A02	spoof
LA_T_5279374	TRAIN	A03	spoof
LA_T_5279470	TRAIN	A01	spoof
LA_T_5282193	TRAIN	A03	spoof
LA_T_5282288	TRAIN	A04	spoof
LA_T_5282939	TRAIN	A02	spoof
LA_T_5283778	TRAIN	A03	spoof
LA_T_5284309	TRAIN	A04	spoof
LA_T_5286676	TRAIN	A01	spoof
LA_T_5287968	TRAIN	A03	spoof
LA_T_5288685	TRAIN	A01	spoof
LA_T_5289124	TRAIN	A02	spoof
LA_T_5289845	TRAIN	A03	spoof
LA_T_5290459	TRAIN	A01	spoof
LA_T_5290840	TRAIN	A02	spoof
LA_T_5290872	TRAIN	A02	spoof
LA_T_5292019	TRAIN	A02	spoof
LA_T_5292313	TRAIN	A04	spoof
LA_T_5293684	TRAIN	A01	spoof
LA_T_5293986	TRAIN	A03	spoof
LA_T_5294015	TRAIN	A04	spoof
LA_T_5294308	TRAIN	A02	spoof
LA_T_5294503	TRAIN	A04	spoof
LA_T_5294674	TRAIN	A03	spoof
LA_T_5294797	TRAIN	bonafide	bonafide
LA_T_5294953	TRAIN	A04	spoof
LA_T_5297168	TRAIN	bonafide	bonafide
LA_T_5298278	TRAIN	A03	spoof
LA_T_5298599	TRAIN	A02	spoof
LA_T_5299571	TRAIN	A02	spoof
LA_T_5299658	TRAIN	A03	spoof
LA_T_5299748	TRAIN	A01	spoof
LA_T_5299879	TRAIN	A02	spoof
LA_T_5299997	TRAIN	A04	spoof
LA_T_5302452	TRAIN	bonafide	bonafide
LA_T_5302786	TRAIN	A02	spoof
LA_T_5304036	TRAIN	A04	spoof
LA_T_5305063	TRAIN	A02	spoof
LA_T_5306109	TRAIN	A03	spoof
LA_T_5307533	TRAIN	A02	spoof
LA_T_5308096	TRAIN	A03	spoof
LA_T_5308162	TRAIN	A01	spoof
LA_T_5308236	TRAIN	A02	spoof
LA_T_5308399	TRAIN	A03	spoof
LA_T_5308447	TRAIN	A03	spoof
LA_T_5308520	TRAIN	A03	spoof
LA_T_5308662	TRAIN	A02	spoof
LA_T_5308888	TRAIN	A04	spoof
LA_T_5310213	TRAIN	A01	spoof
LA_T_5310786	TRAIN	A01	spoof
LA_T_5311602	TRAIN	A02	spoof
LA_T_5312236	TRAIN	bonafide	bonafide
LA_T_5313006	TRAIN	A01	spoof
LA_T_5313552	TRAIN	A01	spoof
LA_T_5313554	TRAIN	A01	spoof
LA_T_5315235	TRAIN	bonafide	bonafide
LA_T_5315369	TRAIN	A04	spoof
LA_T_5317794	TRAIN	A02	spoof
LA_T_5318057	TRAIN	A03	spoof
LA_T_5318410	TRAIN	A01	spoof
LA_T_5318582	TRAIN	A03	spoof
LA_T_5318642	TRAIN	A01	spoof
LA_T_5319577	TRAIN	A01	spoof
LA_T_5320272	TRAIN	A04	spoof
LA_T_5320760	TRAIN	A01	spoof
LA_T_5320892	TRAIN	A04	spoof
LA_T_5321366	TRAIN	A02	spoof
LA_T_5321404	TRAIN	A03	spoof
LA_T_5322196	TRAIN	A04	spoof
LA_T_5322410	TRAIN	A01	spoof
LA_T_5323303	TRAIN	A02	spoof
LA_T_5323389	TRAIN	A01	spoof
LA_T_5323763	TRAIN	A03	spoof
LA_T_5323770	TRAIN	A02	spoof
LA_T_5324142	TRAIN	A04	spoof
LA_T_5325199	TRAIN	A01	spoof
LA_T_5325436	TRAIN	A02	spoof
