file_id	partition	system	label	vctk_id	transcript
LA_T_3758169	TRAIN	A03	spoof	-	Was he the greatest ever British film director?
LA_T_3758398	TRAIN	A04	spoof	-	Whatever the reason, it would appear that, if he wants it, it's his to have.
LA_T_3759963	TRAIN	A04	spoof	-	I couldn't put my finger on it.
LA_T_3759966	TRAIN	A04	spoof	-	John Prescott is John Prescott, as the prime minister would say.
LA_T_3761624	TRAIN	A01	spoof	-	Last summer they won the trophy and we have obviously not made the same progress.
LA_T_3762005	TRAIN	A03	spoof	-	Debbie Harry was cool.
LA_T_3762208	TRAIN	A03	spoof	-	A lot of their players have developed in the English league.
LA_T_3762519	TRAIN	A02	spoof	-	The parents are not alone in their concerns about the proposals.
LA_T_3763444	TRAIN	A04	spoof	-	It all depends on the weather.
LA_T_3764507	TRAIN	A04	spoof	-	The reality is all of us have signed up to proposals.
LA_T_3765527	TRAIN	A02	spoof	-	We have been together for five years.
LA_T_3765581	TRAIN	A04	spoof	-	If I didn't go for the world record, I'd feel guilty.
LA_T_3767300	TRAIN	A03	spoof	-	I live in Ayrshire and have a high regard for the place and the people.
LA_T_3768404	TRAIN	A03	spoof	-	The early years were not easy.
LA_T_3769045	TRAIN	bonafide	bonafide	p297_391	-
LA_T_3769257	TRAIN	A04	spoof	-	I don't need any extra pressure.
LA_T_3769474	TRAIN	A03	spoof	-	We have the team strengthening moves in hand and we have the off-field components being put together.
LA_T_3769645	TRAIN	A02	spoof	-	Colour was at the core of his life.
LA_T_3770936	TRAIN	A03	spoof	-	He did not.
LA_T_3771317	TRAIN	A04	spoof	-	Not that the Arches have ever been closed.
LA_T_3771447	TRAIN	A04	spoof	-	I was concerned with the way they tried to justify his actions.
LA_T_3771623	TRAIN	A01	spoof	-	We are looking forward to a positive result, but there are a lot of things that can happen.
LA_T_3772113	TRAIN	A03	spoof	-	One MP said he feared the job losses were only the beginning.
LA_T_3773782	TRAIN	A02	spoof	-	It is very hard for her.
LA_T_3774983	TRAIN	A01	spoof	-	A senior councillor has told us we should get on with the rest of our lives.
LA_T_3775083	TRAIN	A02	spoof	-	The villagers were shot in the head at short range.
LA_T_3775235	TRAIN	A04	spoof	-	The chief constable has retired.
LA_T_3775779	TRAIN	A04	spoof	-	We could play someone else, but he is ready to play.
LA_T_3777813	TRAIN	A02	spoof	-	The Government in Westminster is simply not prepared to save him.
LA_T_3777890	TRAIN	A01	spoof	-	It is, absolutely, international.
LA_T_3778274	TRAIN	A02	spoof	-	Taught from the early age this is a short career.
LA_T_3778862	TRAIN	A03	spoof	-	It runs until the beginning of June.
LA_T_3778920	TRAIN	A03	spoof	-	He tried to explain to me how to manage a team.
LA_T_3779566	TRAIN	A04	spoof	-	It's quite a line-up!
LA_T_3779988	TRAIN	A04	spoof	-	The casualties were not named.
LA_T_3780777	TRAIN	A04	spoof	-	It is very important that they see a career structure ahead of them in monetary terms as well.
LA_T_3780870	TRAIN	A04	spoof	-	Truth is the child of time.
LA_T_3781002	TRAIN	A03	spoof	-	The villagers were shot in the head at short range.
LA_T_3781562	TRAIN	A01	spoof	-	At the next election only the Conservative Party will be committed to keeping the pound.
LA_T_3781692	TRAIN	A02	spoof	-	Sexual health education focusing on such skills can increase control for youngsters.
LA_T_3781693	TRAIN	A03	spoof	-	He lives in a neighbouring village.
LA_T_3781714	TRAIN	A01	spoof	-	We will be homeless.
LA_T_3782428	TRAIN	A01	spoof	-	It is so ahead of its time.
LA_T_3783077	TRAIN	A03	spoof	-	I think we'll just keep it.
LA_T_3784983	TRAIN	A03	spoof	-	We had started it as a bit of fun and at that point it became more serious.
LA_T_3785559	TRAIN	A03	spoof	-	The timing could not have been more awry.
LA_T_3785674	TRAIN	A02	spoof	-	I am absolutely disgusted that this should happen and both clubs will demand a speedy explanation.
LA_T_3786722	TRAIN	A04	spoof	-	That, in turn, is about commitment.
LA_T_3786735	TRAIN	A01	spoof	-	There were a lot of negative aspects of the show.
LA_T_3787163	TRAIN	A02	spoof	-	It may go to extra time, but one of them will end up in the final.
LA_T_3787571	TRAIN	A03	spoof	-	SCOTLAND has shown the way.
LA_T_3789397	TRAIN	A03	spoof	-	It will be with him for the rest of his life.
LA_T_3790142	TRAIN	A01	spoof	-	It's the name of the game, we cannot guarantee something will sell.
LA_T_3790236	TRAIN	A04	spoof	-	It was a great team performance and they won't be relishing the idea of coming here.
LA_T_3790306	TRAIN	A03	spoof	-	It's very difficult and very worrying.
LA_T_3790762	TRAIN	A01	spoof	-	He is happy that his new team are responding well to his requests.
LA_T_3791052	TRAIN	A01	spoof	-	Last week against Nelson, we allowed them several opportunities.
LA_T_3794739	TRAIN	A04	spoof	-	It is a natural evolution.
LA_T_3795238	TRAIN	A02	spoof	-	I just hope the right people were here to see it.
LA_T_3798433	TRAIN	A01	spoof	-	That is a matter for the Scottish Executive alone.
LA_T_3798523	TRAIN	A04	spoof	-	I am not a frustrated actor.
LA_T_3798593	TRAIN	A01	spoof	-	It was a breathtaking moment.
LA_T_3798629	TRAIN	A02	spoof	-	We were beaten by the better team.
LA_T_3799358	TRAIN	A03	spoof	-	America gave my children back their mother.
LA_T_3799514	TRAIN	A01	spoof	-	I have little time for analysts.
LA_T_3800128	TRAIN	A01	spoof	-	There was no hint of scandal.
LA_T_3800211	TRAIN	A02	spoof	-	A review is under way.
LA_T_3800372	TRAIN	bonafide	bonafide	p297_397	-
LA_T_3801576	TRAIN	A01	spoof	-	I think that was a little bit of psychology on his part.
LA_T_3803418	TRAIN	A02	spoof	-	He has sanctioned a significant increase in resources to make the show work, including a large new team of writers.
LA_T_3803626	TRAIN	A03	spoof	-	After the match, do you?
LA_T_3804050	TRAIN	A04	spoof	-	I'm delighted at Murray's appointment.
LA_T_3806070	TRAIN	A01	spoof	-	It is frustrating when you are not being given a regular game.
LA_T_3806927	TRAIN	A04	spoof	-	The two companies were not for sale.
LA_T_3808352	TRAIN	A03	spoof	-	There are very few jobs available of any sort in the Borders.
LA_T_3808520	TRAIN	A01	spoof	-	Since he won the competition himself, it has only taken him a full six years to become an overnight sensation.
LA_T_3808901	TRAIN	A02	spoof	-	It was an act of deliberate defiance against Israel.
LA_T_3808946	TRAIN	A03	spoof	-	Then came the farewell to Europe.
LA_T_3809665	TRAIN	A04	spoof	-	Sunday's game was not a trial.
LA_T_3809919	TRAIN	A01	spoof	-	It is disgusting.
LA_T_3810183	TRAIN	bonafide	bonafide	p323_265	-
LA_T_3810726	TRAIN	A04	spoof	-	He is expected to be in the conference to hear the Prime Minister's speech.
LA_T_3811635	TRAIN	A04	spoof	-	I can never be accused of letting anyone down in that respect.
LA_T_3811650	TRAIN	A04	spoof	-	Don Hutchison, too, is a threat.
LA_T_3811709	TRAIN	A03	spoof	-	More details will be published later.
LA_T_3812060	TRAIN	A02	spoof	-	He won't be concerned about playing in an Old Firm game for example.
LA_T_3812326	TRAIN	A04	spoof	-	Whether this return was too soon.
LA_T_3813028	TRAIN	A02	spoof	-	The company hopes to begin work in the autumn.
LA_T_3813564	TRAIN	A04	spoof	-	We all know that.
LA_T_3813754	TRAIN	A03	spoof	-	He later became a respected High Court judge.
LA_T_3814066	TRAIN	A04	spoof	-	The hour has come.
LA_T_3814331	TRAIN	A04	spoof	-	There was no hint of scandal.
LA_T_3814751	TRAIN	A02	spoof	-	That way you cannot lose.
LA_T_3814997	TRAIN	A03	spoof	-	We'd have cleared the lines.
LA_T_3815272	TRAIN	A01	spoof	-	In hindsight, it's easy isn't it but, initially, we made the decision the way we did.
LA_T_3816200	TRAIN	A02	spoof	-	The public will have a very different perspective of this case.
LA_T_3816482	TRAIN	A04	spoof	-	The kids are paying the price.
LA_T_3817314	TRAIN	A04	spoof	-	It is humorous, but also making a point.
LA_T_3818167	TRAIN	A04	spoof	-	The Scottish Office position for ministers was that the proposal was in advance of public opinion.
LA_T_3818555	TRAIN	A04	spoof	-	Rory Lawson kicked the goal.
LA_T_3819703	TRAIN	A03	spoof	-	Only four of his passengers were uninjured.
LA_T_3820336	TRAIN	A04	spoof	-	If you don't expect something you are not too disappointed.
LA_T_3820917	TRAIN	A01	spoof	-	Is there on his hands?
LA_T_3821001	TRAIN	A01	spoof	-	This is the last thing we ever expected.
LA_T_3821309	TRAIN	A02	spoof	-	In that they were at one with the board.
LA_T_3821314	TRAIN	A03	spoof	-	She returned home a few days later.
LA_T_3821889	TRAIN	A01	spoof	-	By then Ian Durrant had begun to take the game in hand and from then on was magnificent.
LA_T_3822114	TRAIN	A03	spoof	-	More emphasis should now be placed on players health and welfare.
LA_T_3822266	TRAIN	A04	spoof	-	It could cause a little bit of disruption.
LA_T_3822542	TRAIN	A04	spoof	-	Some may end up in hospital.
LA_T_3822761	TRAIN	A02	spoof	-	Brown is an interesting man, but he is not desperate.
LA_T_3823453	TRAIN	A01	spoof	-	Megrahi was let down because there was something wrong with his defence.
LA_T_3823690	TRAIN	A03	spoof	-	They haven't run away.
LA_T_3823693	TRAIN	A02	spoof	-	I will still be running on the circuit next year.
LA_T_3823890	TRAIN	A01	spoof	-	This must be for the manager's future, but now is not the time for it to be considered, not when we are showing clear signs of improvement.
LA_T_3824430	TRAIN	A01	spoof	-	We could have won the double last year but we didn't, so we are trying to do at least that this season and so we have made a good start.
LA_T_3824878	TRAIN	A01	spoof	-	But he has never had any regrets.
LA_T_3824905	TRAIN	A03	spoof	-	He added, We are not prepared for war.
LA_T_3824956	TRAIN	A04	spoof	-	You should always be able to get out in some direction.
LA_T_3825292	TRAIN	A01	spoof	-	I can see that in training.
LA_T_3826021	TRAIN	A01	spoof	-	Tommy Sheridan, the Scottish Socialist party leader, said his party had decided not to stand at the election if Dr Turner were a candidate.
LA_T_3826404	TRAIN	A03	spoof	-	He said he believed he was still able to do his job.
LA_T_3826727	TRAIN	A01	spoof	-	Violence and threatening behaviour has no place in a school.
LA_T_3826813	TRAIN	A01	spoof	-	The damage to my professional reputation is that it was a doctor-patient relationship.
LA_T_3830888	TRAIN	A03	spoof	-	I watched a game.
LA_T_3831604	TRAIN	bonafide	bonafide	p244_415	-
LA_T_3832697	TRAIN	A02	spoof	-	The doctors say that he will be fine for the performance next week.
LA_T_3832715	TRAIN	A01	spoof	-	I just could not cope.
LA_T_3833546	TRAIN	A03	spoof	-	I certainly will not settle.
LA_T_3833844	TRAIN	A03	spoof	-	Calvin was always recognised as a player with potential.
LA_T_3835518	TRAIN	A01	spoof	-	They should feel ashamed.
LA_T_3836622	TRAIN	A04	spoof	-	With McAllister and Adams having gone the distance before their chances are obvious.
LA_T_3838255	TRAIN	A01	spoof	-	I got a tremendous buzz out of it.
LA_T_3839214	TRAIN	A03	spoof	-	Building an underground, for example, has proved a nightmare.
LA_T_3840528	TRAIN	bonafide	bonafide	p250_493	-
LA_T_3841028	TRAIN	A03	spoof	-	It was emotional.
LA_T_3841506	TRAIN	A01	spoof	-	There's more talent in that team than we had.
LA_T_3841711	TRAIN	A04	spoof	-	Mr Hague said if the Tories won the next election they would introduce a savings revolution.
LA_T_3843316	TRAIN	A02	spoof	-	William Hague delighted his party.
LA_T_3843398	TRAIN	A03	spoof	-	I will be going home.
LA_T_3844259	TRAIN	A04	spoof	-	Jim was down there with his wife.
LA_T_3844654	TRAIN	A03	spoof	-	Fortunes of retailers will increasingly be driven by the quality of the shopping experience they provide.
LA_T_3844801	TRAIN	A02	spoof	-	There must be safeguards against certain things that could affect the whole of society in an adverse way.
LA_T_3845308	TRAIN	A04	spoof	-	But he insisted that victory was possible.
LA_T_3845823	TRAIN	A01	spoof	-	I am concerned at the way the legislation is being implemented in Glasgow.
LA_T_3846386	TRAIN	A01	spoof	-	Lifting people out of poverty is the biggest moral challenge facing us.
LA_T_3846517	TRAIN	A04	spoof	-	I had no option but to leave him out.
LA_T_3846691	TRAIN	A02	spoof	-	These are the official figures.
LA_T_3847129	TRAIN	A01	spoof	-	One of the problems with gene therapy is that it is hard to make enough of it.
LA_T_3847209	TRAIN	A01	spoof	-	Consequently they have now decided in the best interests of the children not to appeal.
LA_T_3847366	TRAIN	A01	spoof	-	went on sale.
LA_T_3848261	TRAIN	A04	spoof	-	It's not fair, is it?
LA_T_3848280	TRAIN	A03	spoof	-	He's had to suffer for the last six years.
LA_T_3848537	TRAIN	A02	spoof	-	The compromise is entirely on the arrival at that position.
LA_T_3848559	TRAIN	A02	spoof	-	They would now be able to look forward with confidence.
LA_T_3849278	TRAIN	A03	spoof	-	But you must get over that hurdle.
LA_T_3849291	TRAIN	A04	spoof	-	What was the matter for concern?
LA_T_3849394	TRAIN	A01	spoof	-	Then it got worse.
LA_T_3849491	TRAIN	A02	spoof	-	I just did not cope with the pressure.
LA_T_3850024	TRAIN	A01	spoof	-	That decision is for the British Parliament and people.
LA_T_3850324	TRAIN	A01	spoof	-	We were awful.
LA_T_3851087	TRAIN	A01	spoof	-	You would be a fool not to listen.
LA_T_3851767	TRAIN	A02	spoof	-	On one thing they agree.
LA_T_3852525	TRAIN	A04	spoof	-	Scottish public finances emerge from this review enhanced.
LA_T_3852832	TRAIN	A01	spoof	-	I think the fact we were down to ten men in that match had a direct bearing on the result.
LA_T_3853035	TRAIN	A04	spoof	-	This high-risk strategy could threaten his Olympic hopes next year.
LA_T_3853042	TRAIN	A02	spoof	-	Did it work?
LA_T_3853297	TRAIN	A04	spoof	-	After that, they can be sold without any tax paid.
LA_T_3853882	TRAIN	A03	spoof	-	Even more harrowing, though, was the reception from her husband and manager.
LA_T_3854697	TRAIN	A01	spoof	-	Both were later released after a check-up.
LA_T_3855077	TRAIN	A01	spoof	-	Even a week after Williamson's appointment, there was still no official confirmation that the player was even at the club.
LA_T_3855727	TRAIN	A01	spoof	-	I make no apology for that.
LA_T_3855962	TRAIN	A03	spoof	-	Mr Dewar had been a driving force behind the creation of the Scottish Parliament, Mr Reid said.
LA_T_3856798	TRAIN	A03	spoof	-	I have got to keep the lid on.
LA_T_3858397	TRAIN	A03	spoof	-	She is a veteran in the Balkans.
LA_T_3858754	TRAIN	A01	spoof	-	Does your mother know?
LA_T_3860059	TRAIN	bonafide	bonafide	p311_369	-
LA_T_3860418	TRAIN	A01	spoof	-	We are just at the beginning of the process.
LA_T_3861919	TRAIN	A02	spoof	-	I don't remember much about my header.
LA_T_3862300	TRAIN	A03	spoof	-	The family baton is handed on.
LA_T_3863256	TRAIN	A01	spoof	-	We expect a rise by the end of the second quarter.
LA_T_3863269	TRAIN	A04	spoof	-	But this one has a lot of potential.
LA_T_3863368	TRAIN	A02	spoof	-	In some cases, the nation should be grateful.
LA_T_3863598	TRAIN	A03	spoof	-	That goes back a long way.
LA_T_3864559	TRAIN	A03	spoof	-	It's a big challenge for the audience.
LA_T_3864983	TRAIN	A03	spoof	-	There is no such doubt in this case.
LA_T_3865251	TRAIN	A01	spoof	-	The events will all happen.
LA_T_3865364	TRAIN	A02	spoof	-	I announced the resignations.
LA_T_3865505	TRAIN	A02	spoof	-	I'm looking forward to going back there.
LA_T_3865996	TRAIN	A01	spoof	-	That's what makes it all worthwhile.
LA_T_3867285	TRAIN	A02	spoof	-	The father was remanded in custody and the mother was released on bail.
LA_T_3867300	TRAIN	A01	spoof	-	People have sat up.
LA_T_3867358	TRAIN	A02	spoof	-	The Government is committed in principle to joining the euro, but has promised to assess the conditions first.
LA_T_3868468	TRAIN	A01	spoof	-	A news conference had to be moved to the other side of the ground when campaigners occupied the room.
LA_T_3868996	TRAIN	A04	spoof	-	American authorities have been fully informed of what we found.
LA_T_3869252	TRAIN	A04	spoof	-	The symphony is among the most familiar of all musical objects.
LA_T_3869618	TRAIN	A01	spoof	-	Sales will begin by the end of October.
LA_T_3871653	TRAIN	A03	spoof	-	Who was the mystery MP?
LA_T_3871941	TRAIN	A02	spoof	-	Flintoff, who has a history of back trouble and weight problems, is confident of being declared fit.
LA_T_3872808	TRAIN	A04	spoof	-	That much has been made clear to us.
LA_T_3873089	TRAIN	A03	spoof	-	The stage was set for a showdown.
LA_T_3873840	TRAIN	A02	spoof	-	Playing well is not enough.
LA_T_3874332	TRAIN	A03	spoof	-	Tom Smith then capped another fine game with a try off a Townsend pass.
LA_T_3874584	TRAIN	A03	spoof	-	No production contract is yet in sight.
LA_T_3875457	TRAIN	A04	spoof	-	The perception is that we do not care about social issues.
LA_T_3875533	TRAIN	A02	spoof	-	There is great potential on this river.
LA_T_3875726	TRAIN	A01	spoof	-	What do they want us to do?
LA_T_3875936	TRAIN	A04	spoof	-	I think I was about four years old.
LA_T_3876296	TRAIN	A01	spoof	-	It's only a matter of scale.
LA_T_3877061	TRAIN	bonafide	bonafide	p255_270	-
LA_T_3877261	TRAIN	bonafide	bonafide	p250_457	-
LA_T_3877376	TRAIN	A04	spoof	-	We hadn't really taken that seriously before.
LA_T_3877553	TRAIN	A02	spoof	-	I am not New Labour.
LA_T_3877886	TRAIN	A02	spoof	-	That's what really matters.
LA_T_3878732	TRAIN	A01	spoof	-	Ideally, we'd have liked to have played better in the games since then.
LA_T_3879325	TRAIN	A01	spoof	-	Among the changes is a lifting of the statutory prescription of the ratio of teachers to children in nursery classes.
LA_T_3880407	TRAIN	A02	spoof	-	I did not concentrate on my performance.
LA_T_3882377	TRAIN	A01	spoof	-	We have tried to keep his head up.
LA_T_3884178	TRAIN	A01	spoof	-	Right now my battle is for life itself, rather than thinking too much of rugby.
LA_T_3884343	TRAIN	A03	spoof	-	A council spokesman said, The inquiry would be a lengthy and expensive exercise lasting for up to a year and involving substantial resources.
LA_T_3884484	TRAIN	A03	spoof	-	Is nobody advising the executives on what to say, how to say it, and when?
LA_T_3884937	TRAIN	A01	spoof	-	What will they be like when they come back to earth?
LA_T_3885064	TRAIN	A02	spoof	-	It has really tested me.
LA_T_3885771	TRAIN	A02	spoof	-	She also denied she said she was looking for excitement and was ripe for an affair.
LA_T_3886023	TRAIN	A03	spoof	-	We will await the outcome tomorrow and look at any implications for Scotland.
LA_T_3886273	TRAIN	A02	spoof	-	Mrs McAvoy is claiming constructive and unfair dismissal before a separate tribunal.
LA_T_3886583	TRAIN	A02	spoof	-	Safety is our first priority.
LA_T_3887076	TRAIN	A03	spoof	-	Such a gesture would be appropriate to a new Scotland.
LA_T_3887965	TRAIN	A01	spoof	-	We've had great things in the past.
LA_T_3888800	TRAIN	A02	spoof	-	Businesses in the Highlands and Perthshire often have to deliver their goods to Edinburgh and Glasgow by vehicle.
LA_T_3889391	TRAIN	A02	spoof	-	Neither man has been charged.
LA_T_3889474	TRAIN	A02	spoof	-	I haven't won the world title.
LA_T_3890505	TRAIN	A01	spoof	-	Ms Anderson yesterday put a brave face on the departure.
LA_T_3890528	TRAIN	A02	spoof	-	Why should this happen before he has had the chance to put his case?
LA_T_3891046	TRAIN	A03	spoof	-	Is there a waiting list?
LA_T_3891170	TRAIN	bonafide	bonafide	p244_333	-
LA_T_3891540	TRAIN	A01	spoof	-	It might even lead to trust.
LA_T_3891659	TRAIN	A02	spoof	-	Three weeks later, he resigned.
LA_T_3891962	TRAIN	A03	spoof	-	Ms McNeill was killed on impact.
LA_T_3892243	TRAIN	A04	spoof	-	The city's education department yesterday admitted there had been some delays in parts of the work.
LA_T_3892421	TRAIN	A01	spoof	-	That was only the start.
LA_T_3892607	TRAIN	A02	spoof	-	Chambers said he would accept the place.
LA_T_3892707	TRAIN	A02	spoof	-	Sunday's game was not a trial.
LA_T_3893114	TRAIN	A01	spoof	-	We believe there is a connection.
LA_T_3893217	TRAIN	A04	spoof	-	This time, however, may have been different.
LA_T_3893357	TRAIN	A04	spoof	-	Put it this way, Andy likes it and has obviously given his blessing or we wouldn't have got this far.
LA_T_3893572	TRAIN	A03	spoof	-	There are players at Ibrox who cannot make the level required and don't belong here.
LA_T_3894262	TRAIN	A02	spoof	-	Bob Dylan is getting old.
LA_T_3894358	TRAIN	A02	spoof	-	However, early indications are that further treatment will not be required.
LA_T_3894532	TRAIN	A01	spoof	-	This is good news.
LA_T_3894635	TRAIN	A01	spoof	-	By then, he will have missed the Olympics.
LA_T_3895622	TRAIN	A02	spoof	-	It was not confirmed by Scotland Yard.
LA_T_3897361	TRAIN	A03	spoof	-	They were good years for him.
LA_T_3897753	TRAIN	A03	spoof	-	So the process was refined.
LA_T_3899069	TRAIN	A03	spoof	-	Local managers are already involved in talks with potential investors.
LA_T_3900926	TRAIN	A01	spoof	-	The Countryside Alliance, which has conducted a number of peaceful protests in recent months, insisted that the rebels were operating as a separate group.
LA_T_3901350	TRAIN	A04	spoof	-	He lives in a neighbouring village.
LA_T_3901886	TRAIN	A04	spoof	-	Much depends on Flintoff.
LA_T_3902456	TRAIN	A03	spoof	-	However, it was all over just three ends later.
LA_T_3903626	TRAIN	A04	spoof	-	The dead woman and the injured man have not yet been named.
LA_T_3904124	TRAIN	A03	spoof	-	In fact, we were all over the shop.
LA_T_3905536	TRAIN	A04	spoof	-	We would hope to make progress on that next year.
LA_T_3905550	TRAIN	A04	spoof	-	Certainly the young players are.
LA_T_3906379	TRAIN	A03	spoof	-	The whole matter is somewhat in the air.
LA_T_3906583	TRAIN	A02	spoof	-	And then it did.
LA_T_3906806	TRAIN	A03	spoof	-	I'm pretty confident that they will be home.
LA_T_3907041	TRAIN	A01	spoof	-	But there was a strong riposte from Michael Portillo.
LA_T_3907784	TRAIN	A04	spoof	-	The surreal style of Milligan, who was plagued with mental illness and manic depression, made him a founding father of twentieth-century British comedy.
LA_T_3908084	TRAIN	A02	spoof	-	In the papers, Mr Canavan said he was standing as the Member of Parliament for Falkirk West.
LA_T_3908268	TRAIN	A02	spoof	-	This court has made an order which has not been observed.
LA_T_3908505	TRAIN	A02	spoof	-	Whether this return was too soon.
LA_T_3910111	TRAIN	A02	spoof	-	The modern game has come back to Fiji.
LA_T_3910842	TRAIN	A01	spoof	-	He was replaced by Austin McCann.
LA_T_3911502	TRAIN	A04	spoof	-	McKenna's first chance for the visitors came via the injury absence of regular Robert Tomaschek.
LA_T_3911955	TRAIN	A01	spoof	-	The city council is a major property owner in the area.
LA_T_3912695	TRAIN	A02	spoof	-	None of this work is guaranteed.
LA_T_3913338	TRAIN	A04	spoof	-	I was a little surprised.
LA_T_3913598	TRAIN	A03	spoof	-	Attempts to encourage a British Olympic team surfaced again recently.
LA_T_3913607	TRAIN	A02	spoof	-	We know about the crisis in cattle.
LA_T_3913741	TRAIN	A04	spoof	-	Of course it is, which is precisely the point of what the chancellor was announcing yesterday.
LA_T_3913755	TRAIN	A04	spoof	-	He's got a great chance of making it.
LA_T_3913892	TRAIN	bonafide	bonafide	p255_336	-
LA_T_3913904	TRAIN	A03	spoof	-	I don't know how that's all worked out, it wasn't really explained at school.
LA_T_3913974	TRAIN	bonafide	bonafide	p240_316	-
LA_T_3914688	TRAIN	A02	spoof	-	He was superbly consistent.
LA_T_3914890	TRAIN	A04	spoof	-	A tribunal would then consider the seriousness of the incident.
LA_T_3915181	TRAIN	bonafide	bonafide	p241_362	-
LA_T_3915614	TRAIN	A04	spoof	-	Yes, we played very well in Manchester, but we maybe went beyond that against Lazio.
LA_T_3915638	TRAIN	A03	spoof	-	It is not something that a wise person would bet against.
LA_T_3916065	TRAIN	A03	spoof	-	The characters are always the first attraction.
LA_T_3916429	TRAIN	A01	spoof	-	They should take their mobile phones.
LA_T_3916444	TRAIN	A02	spoof	-	I wanted to help the poor people in Edinburgh.
LA_T_3916601	TRAIN	A02	spoof	-	I make no apology for that.
LA_T_3916603	TRAIN	A03	spoof	-	Officers recovered a second body in the area.
LA_T_3916765	TRAIN	A02	spoof	-	He was also married with two children.
LA_T_3917175	TRAIN	A04	spoof	-	I hope he would have been very pleased.
LA_T_3917204	TRAIN	A03	spoof	-	I was never in danger.
LA_T_3917651	TRAIN	A03	spoof	-	I was brought up in a mining background.
LA_T_3919257	TRAIN	A01	spoof	-	I'm wondering what you feel about the youngest.
LA_T_3919325	TRAIN	A04	spoof	-	This is only the start.
LA_T_3919338	TRAIN	A04	spoof	-	It includes everyone from people who live around the cathedral to members of the House of Lords.
LA_T_3919915	TRAIN	A02	spoof	-	The reason the board has given for this move, which was criticised by the Scottish Parliament's culture committee because of a lack of consultation, was mainly money.
LA_T_3920236	TRAIN	A02	spoof	-	Coach Mike Gilbert will not have weather problems to contend with, as temperatures are akin to our autumn.
LA_T_3920269	TRAIN	A04	spoof	-	It's quite another to allow the deceased to have some form of comeback.
LA_T_3921311	TRAIN	A03	spoof	-	It is very important that they see a career structure ahead of them in monetary terms as well.
LA_T_3921670	TRAIN	A04	spoof	-	My aim is a top six finish.
LA_T_3922497	TRAIN	A03	spoof	-	For the moment, our position remains the same.
LA_T_3922717	TRAIN	A02	spoof	-	I wouldn't even respond to that question.
LA_T_3923349	TRAIN	A01	spoof	-	They have in the past and they will again in the future.
LA_T_3923537	TRAIN	A03	spoof	-	The Government's position has not changed.
LA_T_3924575	TRAIN	A01	spoof	-	Henman has been warned.
LA_T_3925071	TRAIN	A02	spoof	-	It was all going horribly wrong.
LA_T_3926058	TRAIN	A03	spoof	-	That's my daughter acting.
LA_T_3926484	TRAIN	A04	spoof	-	We are all taking one day at a time and supporting each other.
LA_T_3927537	TRAIN	A01	spoof	-	Most of these are not performance-related.
LA_T_3927591	TRAIN	A03	spoof	-	It means all the lads are together and he can get to know them quickly.
LA_T_3930075	TRAIN	A03	spoof	-	I understand the security issue.
LA_T_3932472	TRAIN	A04	spoof	-	He must also decide whether the move would be in his best interests.
LA_T_3934470	TRAIN	A03	spoof	-	There was that spell in the second half when they must have regretted not being able to do so.
LA_T_3935691	TRAIN	A03	spoof	-	I don't think this is helpful.
LA_T_3935814	TRAIN	A02	spoof	-	THE arrow was aimed at the heart.
LA_T_3936437	TRAIN	A02	spoof	-	They have not allowed them to defend themselves.
LA_T_3937034	TRAIN	A03	spoof	-	But we are making successes in all the various areas we set out to achieve results in.
LA_T_3937427	TRAIN	A01	spoof	-	Who can predict?
LA_T_3937570	TRAIN	A02	spoof	-	Therefore income from rental is low.
LA_T_3938316	TRAIN	A02	spoof	-	The players would say the other side was doing the same thing and there was a wee bit of that, but certainly the high percentage of it was our problem.
LA_T_3938469	TRAIN	A03	spoof	-	Her response could hardly have been more inspiring.
LA_T_3938480	TRAIN	bonafide	bonafide	p267_309	-
LA_T_3938589	TRAIN	A02	spoof	-	She was born seven weeks premature.
LA_T_3939038	TRAIN	A04	spoof	-	We would not get into this unless we were serious.
LA_T_3939767	TRAIN	A02	spoof	-	We're in shock.
LA_T_3940264	TRAIN	A03	spoof	-	The work between the musicians and the fire is very important.
LA_T_3940571	TRAIN	A02	spoof	-	And the river is deceptive too.
LA_T_3940741	TRAIN	A01	spoof	-	I am considered a teenager.
LA_T_3942034	TRAIN	A01	spoof	-	There is so little factual evidence about her, so her story is a bit of gift to a novelist.
LA_T_3943038	TRAIN	A03	spoof	-	I'll tell you honestly.
LA_T_3943786	TRAIN	A01	spoof	-	None of us can believe he is not going to walk through the door.
LA_T_3944638	TRAIN	A01	spoof	-	It should have a health warning - it is addictive.
LA_T_3945875	TRAIN	A01	spoof	-	The Weller effect is widely recognised and few other conductors can emulate it.
LA_T_3946839	TRAIN	A01	spoof	-	We have had no chance to show them how much has changed.
LA_T_3947125	TRAIN	A01	spoof	-	Tickets will be at a premium.
LA_T_3947176	TRAIN	A02	spoof	-	So there is a very real dilemma.
LA_T_3947846	TRAIN	A03	spoof	-	People have to remember we have been engaged with East Renfrewshire Council for some time.
LA_T_3947903	TRAIN	A04	spoof	-	I am a committed European.
LA_T_3948012	TRAIN	A03	spoof	-	Was he perhaps being too personal?
LA_T_3948522	TRAIN	A03	spoof	-	Lennon was the victim of prejudice, and this comprised the first layer.
LA_T_3950210	TRAIN	A04	spoof	-	You support our enemy.
LA_T_3950861	TRAIN	A03	spoof	-	It has come a long way since then.
LA_T_3951518	TRAIN	A03	spoof	-	But that doesn't stop me awarding them.
